54330145, 54263650, 53029064, 52963039
54508332, 54441836, 52969141, 52903124
54683091, 54616593, 52987395, 52921389
54418854, 54352369, 52960822, 52894810
54606649, 54540164, 52960927, 52894919
54747050, 54680553, 53036598, 52970582
54346024, 54279527, 53008571, 52942552
54585983, 54519496, 52970845, 52904833
54727788, 54661303, 52970869, 52904852
54340957, 54274456, 53046412, 52980387
54734285, 54667798, 52961291, 52895283
54495271, 54428782, 52981179, 52915161
54626394, 54559903, 52968837, 52902822
54670645, 54604151, 52956855, 52890827
54435617, 54369139, 52955828, 52889823
54668528, 54602032, 52963057, 52897040
54693809, 54627310, 52963902, 52897871
54469999, 54403504, 53020789, 52954769
54332165, 54265682, 52968670, 52902651
54339053, 54272559, 52963837, 52897811
54744284, 54677787, 52963077, 52897060
54447016, 54380522, 53025345, 52959320
54347529, 54281043, 52993746, 52927735
54720455, 54653966, 52968481, 52902457
54480435, 54413950, 53049263, 52983245
54507900, 54441421, 53024354, 52958340
54766503, 54700025, 53022772, 52956761
54320104, 54253626, 52961269, 52895256
54575796, 54509317, 53222704, 53156684
54665382, 54598892, 52979009, 52912986
54385797, 54319315, 53017436, 52951419
54781999, 54715534, 53004199, 52938193
54327526, 54261039, 52963580, 52897562
54554929, 54488454, 52967078, 52901071
54768995, 54702507, 52978815, 52912797
54430188, 54363698, 52968952, 52902932
54398355, 54331864, 52970060, 52904045
54644085, 54577607, 53007974, 52941963
54696793, 54630311, 52959371, 52893351
54414536, 54348058, 52959002, 52892984
54672436, 54605955, 52986808, 52920780
54452659, 54386183, 52955693, 52889677
54333180, 54266706, 52963040, 52897028
54433976, 54367495, 52963628, 52897608
54325344, 54258875, 52970887, 52904864
54671164, 54604678, 53057190, 52991172
54730456, 54663972, 52957453, 52891432
54328466, 54261984, 52957008, 52890990
54687412, 54620930, 52968249, 52902220
54671407, 54604933, 53033902, 52967889
54336375, 54269895, 52960375, 52894345
54719786, 54653294, 52957879, 52891862
54391736, 54325257, 52999221, 52933192
54667636, 54601171, 53023337, 52957324
54806503, 54740017, 52962821, 52896793
54403740, 54337256, 52962637, 52896612
54764956, 54698476, 52973132, 52907108
54712369, 54645906, 52963244, 52897231
54395957, 54329491, 53012905, 52946891
54660465, 54593989, 52983409, 52917391
54682997, 54616534, 52964967, 52898955
54388533, 54322067, 52970155, 52904139
54674459, 54607976, 52970439, 52904421
54402738, 54336273, 52967726, 52901710
